seqnames	start	end	width	strand	siteCount	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	enhancerGroup
chr20	23082401	23082800	400	*	1	3' UTR	20	23079360	23086324	6965	2	22918	ENST00000246006.5	3524	ENSG00000125810	CD93	CD93 molecule	9_EnhA1
chr20	23093201	23094000	800	*	1	Distal Intergenic	20	23079360	23086324	6965	2	22918	ENST00000246006.5	-6877	ENSG00000125810	CD93	CD93 molecule	9_EnhA1
chr20	23112601	23114600	2000	*	3	Distal Intergenic	20	23125068	23132631	7564	2	200261	ENST00000443744.2	18031	ENSG00000233746	LINC00656	long intergenic non-protein coding RNA 656	9_EnhA1
chr20	23122801	23124600	1800	*	1	Distal Intergenic	20	23125068	23132631	7564	2	200261	ENST00000443744.2	8031	ENSG00000233746	LINC00656	long intergenic non-protein coding RNA 656	9_EnhA1
chr20	23125001	23134400	9400	*	1	Promoter (<=1kb)	20	23125068	23132631	7564	2	200261	ENST00000443744.2	0	ENSG00000233746	LINC00656	long intergenic non-protein coding RNA 656	9_EnhA1
chr20	24931601	24932600	1000	*	1	Exon (ENST00000620459.1/ENST00000620459.1, exon 1 of 1)	20	24949269	24959928	10660	1	8530	ENST00000480798.2	-16669	ENSG00000077984	CST7	cystatin F	9_EnhA1
chr20	24933601	24935400	1800	*	1	Distal Intergenic	20	24949269	24959928	10660	1	8530	ENST00000480798.2	-13869	ENSG00000077984	CST7	cystatin F	9_EnhA1
chr20	25218201	25219400	1200	*	1	Promoter (2-3kb)	20	25221792	25226729	4938	1	955	ENST00000485936.5	-2392	ENSG00000197586	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6	9_EnhA1
chr20	25299401	25300800	1400	*	1	3' UTR	20	25293901	25296636	2736	1	5834	ENST00000471359.1	5500	ENSG00000100994	PYGB	glycogen phosphorylase B	9_EnhA1
chr20	25420001	25420400	400	*	1	Intron (ENST00000262460.5/9837, intron 4 of 6)	20	25413457	25417246	3790	1	9837	ENST00000473460.1	6544	ENSG00000101003	GINS1	GINS complex subunit 1	9_EnhA1
chr20	30254201	30256000	1800	*	1	Distal Intergenic	20	30278906	30289205	10300	2	400841	ENST00000380888.5	33205	NA	LINC01597	long intergenic non-protein coding RNA 1597	9_EnhA1
chr20	30948001	30948600	600	*	1	Distal Intergenic	20	30719816	30723932	4117	2	102723552	ENST00000611282.1	-224069	NA	ANKRD20A21P	ankyrin repeat domain 20 family member A21, pseudogene	9_EnhA1
chr20	31177001	31177600	600	*	1	Distal Intergenic	20	31257664	31259632	1969	1	245929	ENST00000400552.1	-80064	ENSG00000215547	DEFB115	defensin beta 115	9_EnhA1
chr20	32425201	32426400	1200	*	1	Promoter (<=1kb)	20	32427072	32428349	1278	1	171023	ENST00000644060.1	-672	ENSG00000171456	ASXL1	ASXL transcriptional regulator 1	9_EnhA1
chr20	32551601	32552200	600	*	1	Intron (ENST00000621426.6/140688, intron 1 of 10)	20	32564992	32608890	43899	1	149950	ENST00000375671.7	-12792	ENSG00000204393	NOL4L-DT	NOL4L divergent transcript	9_EnhA1
chr20	33675401	33676800	1400	*	1	Promoter (<=1kb)	20	33657087	33674463	17377	2	63941	ENST00000375238.8	-938	ENSG00000125967	NECAB3	N-terminal EF-hand calcium binding protein 3	9_EnhA1
chr20	34249001	34250000	1000	*	1	Exon (ENST00000512005.1/191, exon 2 of 3)	20	34241423	34269344	27922	1	434	ENST00000374954.4	7578	ENSG00000101440	ASIP	agouti signaling protein	9_EnhA1
chr20	34474601	34476400	1800	*	1	Exon (ENST00000618799.1/ENST00000618799.1, exon 1 of 1)	20	34471501	34481182	9682	1	83737	ENST00000461661.1	3100	ENSG00000078747	ITCH	itchy E3 ubiquitin protein ligase	9_EnhA1
chr20	35120201	35121200	1000	*	1	Intron (ENST00000374491.3/55741, intron 8 of 9)	20	35115364	35147319	31956	2	55741	ENST00000374491.3	26119	ENSG00000088298	EDEM2	ER degradation enhancing alpha-mannosidase like protein 2	9_EnhA1
chr20	35899401	35899800	400	*	1	Exon (ENST00000374012.8/51230, exon 10 of 18)	20	35917180	35917659	480	1	51230	ENST00000420233.1	-17380	ENSG00000025293	PHF20	PHD finger protein 20	9_EnhA1
chr20	35961401	35962800	1400	*	1	Promoter (1-2kb)	20	35953629	35959472	5844	2	51282	ENST00000373991.3	-1929	ENSG00000171222	SCAND1	SCAN domain containing 1	9_EnhA1
chr20	35963801	35964400	600	*	1	Intron (ENST00000622112.4/140894, intron 2 of 4)	20	35968590	36030700	62111	1	140894	ENST00000373973.7	-4190	ENSG00000149646	CNBD2	cyclic nucleotide binding domain containing 2	9_EnhA1
chr20	36010001	36011200	1200	*	2	3' UTR	20	36045618	36051018	5401	2	647979	ENST00000565493.2	39818	ENSG00000260032	NORAD	non-coding RNA activated by DNA damage	9_EnhA1
chr20	39632401	39633400	1000	*	1	Distal Intergenic	20	39655325	39663552	8228	2	102724950	ENST00000652510.1	30152	NA	LOC102724950	uncharacterized LOC102724950	9_EnhA1
chr20	42699201	42699600	400	*	1	Intron (ENST00000356100.6/11122, intron 6 of 30)	20	42685483	42688562	3080	1	101927159	ENST00000457704.2	13718	ENSG00000229042	LOC101927159	uncharacterized LOC101927159	9_EnhA1
chr20	43223601	43224000	400	*	1	Distal Intergenic	20	42072752	43189970	1117219	2	11122	ENST00000373201.5	-33631	ENSG00000196090	PTPRT	protein tyrosine phosphatase receptor type T	9_EnhA1
chr20	43271801	43273800	2000	*	3	Distal Intergenic	20	42072752	43189970	1117219	2	11122	ENST00000373201.5	-81831	ENSG00000196090	PTPRT	protein tyrosine phosphatase receptor type T	9_EnhA1
chr20	43275601	43276200	600	*	1	Distal Intergenic	20	42072752	43189970	1117219	2	11122	ENST00000373201.5	-85631	ENSG00000196090	PTPRT	protein tyrosine phosphatase receptor type T	9_EnhA1
chr20	43667601	43668400	800	*	1	Promoter (<=1kb)	20	43667114	43716482	49369	1	4605	ENST00000217026.5	487	ENSG00000101057	MYBL2	MYB proto-oncogene like 2	9_EnhA1
chr20	45174001	45174400	400	*	1	Promoter (<=1kb)	20	45174902	45176544	1643	1	5266	ENST00000243924.4	-502	ENSG00000124102	PI3	peptidase inhibitor 3	9_EnhA1
chr20	46355401	46356400	1000	*	1	Promoter (<=1kb)	20	46350355	46355195	4841	2	51006	ENST00000480329.5	-206	ENSG00000080189	SLC35C2	solute carrier family 35 member C2	9_EnhA1
chr20	46369401	46369800	400	*	1	3' UTR	20	46370443	46373495	3053	2	63916	ENST00000464448.1	3695	ENSG00000062598	ELMO2	engulfment and cell motility 2	9_EnhA1
chr20	46378601	46378800	200	*	1	Promoter (1-2kb)	20	46374351	46376967	2617	2	63916	ENST00000481852.5	-1634	ENSG00000062598	ELMO2	engulfment and cell motility 2	9_EnhA1
chr20	47238201	47238400	200	*	1	Exon (ENST00000468376.2/23613, exon 14 of 14)	20	47210413	47298900	88488	2	23613	ENST00000467200.6	60500	ENSG00000101040	ZMYND8	zinc finger MYND-type containing 8	9_EnhA1
chr20	47369001	47370400	1400	*	1	Distal Intergenic	20	47209214	47356889	147676	2	23613	ENST00000619049.4	-12112	ENSG00000101040	ZMYND8	zinc finger MYND-type containing 8	9_EnhA1
chr20	47374201	47374800	600	*	1	Distal Intergenic	20	47209214	47356889	147676	2	23613	ENST00000619049.4	-17312	ENSG00000101040	ZMYND8	zinc finger MYND-type containing 8	9_EnhA1
chr20	47383201	47384200	1000	*	1	Distal Intergenic	20	47391925	47400797	8873	2	102723442	ENST00000655691.1	16597	NA	LINC01754	long intergenic non-protein coding RNA 1754	9_EnhA1
chr20	47385401	47387400	2000	*	1	Distal Intergenic	20	47391925	47400797	8873	2	102723442	ENST00000655691.1	13397	NA	LINC01754	long intergenic non-protein coding RNA 1754	9_EnhA1
chr20	47392201	47395000	2800	*	1	Intron (ENST00000655691.1/102723442, intron 2 of 2)	20	47391925	47400797	8873	2	102723442	ENST00000655691.1	5797	NA	LINC01754	long intergenic non-protein coding RNA 1754	9_EnhA1
chr20	47399801	47401400	1600	*	1	Promoter (<=1kb)	20	47391925	47400797	8873	2	102723442	ENST00000655691.1	0	NA	LINC01754	long intergenic non-protein coding RNA 1754	9_EnhA1
chr20	47536401	47537000	600	*	1	Intron (ENST00000371998.8/8202, intron 1 of 22)	20	47501941	47655742	153802	1	8202	ENST00000371997.3	34460	ENSG00000124151	NCOA3	nuclear receptor coactivator 3	9_EnhA1
chr20	47543201	47543600	400	*	1	Intron (ENST00000371998.8/8202, intron 1 of 22)	20	47501941	47655742	153802	1	8202	ENST00000371997.3	41260	ENSG00000124151	NCOA3	nuclear receptor coactivator 3	9_EnhA1
chr20	48284801	48285400	600	*	2	Distal Intergenic	20	48359884	48367226	7343	1	284749	ENST00000666125.1	-74484	ENSG00000235621	LINC00494	long intergenic non-protein coding RNA 494	9_EnhA1
chr20	48381401	48381800	400	*	1	Distal Intergenic	20	48365647	48370629	4983	1	284749	ENST00000433094.1	15754	ENSG00000235621	LINC00494	long intergenic non-protein coding RNA 494	9_EnhA1
chr20	48382201	48384200	2000	*	2	Exon (ENST00000446280.1/ENST00000446280.1, exon 2 of 2)	20	48365647	48370629	4983	1	284749	ENST00000433094.1	16554	ENSG00000235621	LINC00494	long intergenic non-protein coding RNA 494	9_EnhA1
chr20	48391601	48392000	400	*	1	Distal Intergenic	20	48365647	48370629	4983	1	284749	ENST00000433094.1	25954	ENSG00000235621	LINC00494	long intergenic non-protein coding RNA 494	9_EnhA1
chr20	48406601	48407200	600	*	1	Exon (ENST00000655426.1/ENST00000655426.1, exon 1 of 3)	20	48365647	48370629	4983	1	284749	ENST00000433094.1	40954	ENSG00000235621	LINC00494	long intergenic non-protein coding RNA 494	9_EnhA1
chr20	48675401	48675800	400	*	1	Intron (ENST00000371941.4/57580, intron 14 of 39)	20	48624252	48657127	32876	2	57580	ENST00000482556.5	-18274	ENSG00000124126	PREX1	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1	9_EnhA1
chr20	48760601	48761400	800	*	1	Intron (ENST00000371941.4/57580, intron 1 of 39)	20	48624252	48827999	203748	2	57580	ENST00000371941.4	66599	ENSG00000124126	PREX1	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1	9_EnhA1
chr20	48868601	48869800	1200	*	1	Distal Intergenic	20	48821688	48849458	27771	2	105372648	ENST00000618168.1	-19143	NA	LOC105372648	uncharacterized LOC105372648	9_EnhA1
chr20	48874801	48875400	600	*	1	Distal Intergenic	20	48821688	48849458	27771	2	105372648	ENST00000618168.1	-25343	NA	LOC105372648	uncharacterized LOC105372648	9_EnhA1
chr20	48913401	48913800	400	*	1	Distal Intergenic	20	48921711	49036693	114983	1	10564	ENST00000371917.5	-7911	ENSG00000124198	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2	9_EnhA1
chr20	48924601	48925400	800	*	1	Promoter (2-3kb)	20	48921890	49036672	114783	1	10564	ENST00000679436.1	2711	ENSG00000124198	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2	9_EnhA1
chr20	49056801	49058400	1600	*	1	Intron (ENST00000396192.7/1434, intron 1 of 23)	20	49046312	49096949	50638	1	1434	ENST00000262982.3	10489	ENSG00000124207	CSE1L	chromosome segregation 1 like	9_EnhA1
chr20	49114401	49116200	1800	*	2	3' UTR	20	49090763	49096952	6190	1	1434	ENST00000469700.1	23638	ENSG00000124207	CSE1L	chromosome segregation 1 like	9_EnhA1
chr20	49162001	49163000	1000	*	1	Intron (ENST00000371856.7/6780, intron 3 of 13)	20	49151582	49174263	22682	2	6780	ENST00000456866.2	11263	ENSG00000124214	STAU1	staufen double-stranded RNA binding protein 1	9_EnhA1
chr20	52354401	52355400	1000	*	1	Exon (ENST00000662183.1/105372666, exon 4 of 7)	20	52340624	52576015	235392	1	105372666	ENST00000669578.1	13777	NA	LOC105372666	uncharacterized LOC105372666	9_EnhA1
chr20	52367401	52368800	1400	*	2	Intron (ENST00000656056.1/105372666, intron 3 of 3)	20	52340624	52576015	235392	1	105372666	ENST00000669578.1	26777	NA	LOC105372666	uncharacterized LOC105372666	9_EnhA1
chr20	52444601	52445200	600	*	1	Intron (ENST00000656056.1/105372666, intron 3 of 3)	20	52340624	52576015	235392	1	105372666	ENST00000669578.1	103977	NA	LOC105372666	uncharacterized LOC105372666	9_EnhA1
chr20	52450001	52450600	600	*	1	Intron (ENST00000656056.1/105372666, intron 3 of 3)	20	52340624	52576015	235392	1	105372666	ENST00000669578.1	109377	NA	LOC105372666	uncharacterized LOC105372666	9_EnhA1
chr20	52451601	52452600	1000	*	1	Exon (ENST00000656056.1/105372666, exon 4 of 4)	20	52340624	52576015	235392	1	105372666	ENST00000669578.1	110977	NA	LOC105372666	uncharacterized LOC105372666	9_EnhA1
chr20	52459001	52459800	800	*	1	Intron (ENST00000663974.1/105372666, intron 3 of 4)	20	52340624	52576015	235392	1	105372666	ENST00000669578.1	118377	NA	LOC105372666	uncharacterized LOC105372666	9_EnhA1
chr20	52518601	52521400	2800	*	1	Intron (ENST00000663974.1/105372666, intron 3 of 4)	20	52619302	52650459	31158	1	101927700	ENST00000665561.1	-97902	ENSG00000234948	LINC01524	long intergenic non-protein coding RNA 1524	9_EnhA1
chr20	52521601	52522200	600	*	1	Intron (ENST00000663974.1/105372666, intron 3 of 4)	20	52619302	52650459	31158	1	101927700	ENST00000665561.1	-97102	ENSG00000234948	LINC01524	long intergenic non-protein coding RNA 1524	9_EnhA1
chr20	52522601	52523200	600	*	1	Intron (ENST00000663974.1/105372666, intron 3 of 4)	20	52619302	52650459	31158	1	101927700	ENST00000665561.1	-96102	ENSG00000234948	LINC01524	long intergenic non-protein coding RNA 1524	9_EnhA1
chr20	52750001	52750200	200	*	1	Distal Intergenic	20	52685122	52690929	5808	1	105372666	ENST00000422666.1	64879	NA	LOC105372666	uncharacterized LOC105372666	9_EnhA1
chr20	55040801	55041200	400	*	1	Distal Intergenic	20	55408898	55426642	17745	1	102723578	ENST00000627529.2	-367698	NA	LINC01440	long intergenic non-protein coding RNA 1440	9_EnhA1
chr20	56193001	56193400	400	*	1	Distal Intergenic	20	56248732	56249815	1084	1	4159	ENST00000243911.2	-55332	ENSG00000124089	MC3R	melanocortin 3 receptor	9_EnhA1
chr20	56196001	56196400	400	*	1	Distal Intergenic	20	56248732	56249815	1084	1	4159	ENST00000243911.2	-52332	ENSG00000124089	MC3R	melanocortin 3 receptor	9_EnhA1
chr20	61196801	61197200	400	*	1	Distal Intergenic	20	61252261	61940617	688357	1	1002	ENST00000614565.5	-55061	ENSG00000179242	CDH4	cadherin 4	9_EnhA1
chr20	61365601	61367000	1400	*	1	Intron (ENST00000614565.5/1002, intron 2 of 15)	20	61434625	61437367	2743	2	105372703	ENST00000615619.1	70367	NA	LOC105372703	uncharacterized LOC105372703	9_EnhA1
chr20	61549401	61551600	2200	*	1	Intron (ENST00000614565.5/1002, intron 2 of 15)	20	61570135	61937218	367084	1	1002	ENST00000611855.4	-18535	ENSG00000179242	CDH4	cadherin 4	9_EnhA1
chr20	61553801	61554400	600	*	1	Intron (ENST00000614565.5/1002, intron 2 of 15)	20	61570135	61937218	367084	1	1002	ENST00000611855.4	-15735	ENSG00000179242	CDH4	cadherin 4	9_EnhA1
chr20	62542401	62543200	800	*	1	Distal Intergenic	20	62544561	62547940	3380	2	253868	ENST00000670040.1	4740	NA	MIR1-1HG-AS1	MIR1-1HG antisense RNA 1	9_EnhA1
chr21	15906401	15907400	1000	*	1	Distal Intergenic	21	15928296	16488329	560034	1	388815	ENST00000635845.1	-20896	ENSG00000215386	MIR99AHG	mir-99a-let-7c cluster host gene	9_EnhA1
chr21	15919401	15920000	600	*	1	Distal Intergenic	21	15928296	16488329	560034	1	388815	ENST00000635845.1	-8296	ENSG00000215386	MIR99AHG	mir-99a-let-7c cluster host gene	9_EnhA1
chr21	16054801	16057200	2400	*	1	Intron (ENST00000635845.1/388815, intron 1 of 5)	21	16070499	16076973	6475	1	388815	ENST00000653809.1	-13299	ENSG00000215386	MIR99AHG	mir-99a-let-7c cluster host gene	9_EnhA1
chr21	16235601	16237000	1400	*	1	Intron (ENST00000635845.1/388815, intron 4 of 5)	21	16222879	16607120	384242	1	388815	ENST00000668889.1	12722	ENSG00000215386	MIR99AHG	mir-99a-let-7c cluster host gene	9_EnhA1
chr21	16595001	16595400	400	*	1	Promoter (1-2kb)	21	16593356	16607140	13785	1	388815	ENST00000667777.1	1645	ENSG00000215386	MIR99AHG	mir-99a-let-7c cluster host gene	9_EnhA1
chr21	19167201	19168000	800	*	1	Distal Intergenic	21	19130523	19134423	3901	1	107985490	ENST00000424219.1	36678	NA	LOC107985490	uncharacterized LOC107985490	9_EnhA1
chr21	27336001	27337000	1000	*	1	Distal Intergenic	21	27358885	27448579	89695	2	105372762	ENST00000420186.2	111579	NA	LOC105372762	uncharacterized LOC105372762	9_EnhA1
chr21	30517201	30518000	800	*	5	Distal Intergenic	21	30501657	30502141	485	2	337972	ENST00000334151.3	-15060	ENSG00000186977	KRTAP19-5	keratin associated protein 19-5	9_EnhA1
chr21	30541201	30541600	400	*	1	Promoter (<=1kb)	21	30541535	30541864	330	2	337973	ENST00000334046.5	264	ENSG00000186925	KRTAP19-6	keratin associated protein 19-6	9_EnhA1
chr21	30589201	30591200	2000	*	1	Promoter (<=1kb)	21	30590105	30590397	293	2	100288287	ENST00000382830.2	0	ENSG00000206106	KRTAP22-2	keratin associated protein 22-2	9_EnhA1
chr21	30591601	30592400	800	*	1	Promoter (<=1kb)	21	30592440	30593075	636	1	337968	ENST00000391624.1	-40	ENSG00000212938	KRTAP6-3	keratin associated protein 6-3	9_EnhA1
chr21	30680401	30681600	1200	*	1	Distal Intergenic	21	30718525	30718777	253	2	100288323	ENST00000444335.1	37177	ENSG00000231068	KRTAP21-3	keratin associated protein 21-3	9_EnhA1
chr21	32481001	32481800	800	*	1	Intron (ENST00000459833.5/59271, intron 3 of 4)	21	32493653	32514880	21228	1	59271	ENST00000496615.5	-11853	ENSG00000166979	EVA1C	eva-1 homolog C	9_EnhA1
chr21	32711401	32712200	800	*	1	Intron (ENST00000357345.7/8867, intron 2 of 31)	21	32695226	32726942	31717	2	8867	ENST00000456084.1	14742	ENSG00000159082	SYNJ1	synaptojanin 1	9_EnhA1
chr21	34152401	34152600	200	*	1	Intron (ENST00000362077.4/64968, intron 2 of 5)	21	34157724	34188917	31194	1	114036	ENST00000630751.2	-5124	ENSG00000227456	LINC00310	long intergenic non-protein coding RNA 310	9_EnhA1
chr21	34387201	34388000	800	*	1	Intron (ENST00000481710.5/54065, intron 3 of 4)	21	34376057	34416961	40905	1	105372793	ENST00000652570.1	11144	NA	LOC105372793	uncharacterized LOC105372793	9_EnhA1
chr21	34584601	34585200	600	*	1	Intron (ENST00000684114.1/1827, intron 1 of 4)	21	34516484	34560179	43696	2	1827	ENST00000487990.5	-24422	ENSG00000159200	RCAN1	regulator of calcineurin 1	9_EnhA1
chr21	34756601	34757800	1200	*	1	Intron (ENST00000420877.1/100506385, intron 1 of 2)	21	34745837	34748367	2531	1	100506385	ENST00000419921.1	10764	ENSG00000234380	LINC01426	long intergenic non-protein coding RNA 1426	9_EnhA1
chr21	34769001	34771200	2200	*	1	Intron (ENST00000420877.1/100506385, intron 1 of 2)	21	34779948	34782884	2937	1	100506385	ENST00000652751.1	-8748	ENSG00000234380	LINC01426	long intergenic non-protein coding RNA 1426	9_EnhA1
chr21	35352801	35353400	600	*	1	Intron (ENST00000475045.6/101928269, intron 9 of 12)	21	35435661	35465329	29669	2	100506403	ENST00000494829.1	111929	ENSG00000159216	LOC100506403	uncharacterized LOC100506403	9_EnhA1
chr21	35390801	35391800	1000	*	1	Intron (ENST00000475045.6/101928269, intron 9 of 12)	21	35435661	35465329	29669	2	100506403	ENST00000494829.1	73529	ENSG00000159216	LOC100506403	uncharacterized LOC100506403	9_EnhA1
chr21	35890601	35892600	2000	*	1	Intron (ENST00000475045.6/101928269, intron 5 of 12)	21	35887195	35887807	613	1	54036	ENST00000440405.2	3406	NA	PPP1R2P2	protein phosphatase 1 regulatory inhibitor subunit 2 pseudogene 2	9_EnhA1
chr21	35906601	35907800	1200	*	1	Intron (ENST00000475045.6/101928269, intron 5 of 12)	21	35887195	35887807	613	1	54036	ENST00000440405.2	19406	NA	PPP1R2P2	protein phosphatase 1 regulatory inhibitor subunit 2 pseudogene 2	9_EnhA1
chr21	36208401	36209400	1000	*	1	Exon (ENST00000399151.3/9980, exon 5 of 37)	21	36246301	36261915	15615	1	9980	ENST00000463668.1	-36901	ENSG00000142197	DOP1B	DOP1 leucine zipper like protein B	9_EnhA1
chr21	36284401	36285200	800	*	1	Intron (ENST00000399151.3/9980, intron 32 of 36)	21	36320189	36339527	19339	1	23515	ENST00000492336.5	-34989	ENSG00000159256	MORC3	MORC family CW-type zinc finger 3	9_EnhA1
chr21	36311601	36312200	600	*	1	Distal Intergenic	21	36320189	36339527	19339	1	23515	ENST00000492336.5	-7989	ENSG00000159256	MORC3	MORC family CW-type zinc finger 3	9_EnhA1
chr21	36359801	36361000	1200	*	1	Promoter (<=1kb)	21	36361836	36369115	7280	1	23515	ENST00000484028.1	-836	ENSG00000159256	MORC3	MORC family CW-type zinc finger 3	9_EnhA1
chr21	36392601	36393000	400	*	1	Intron (ENST00000314103.6/8208, intron 4 of 13)	21	36399502	36412962	13461	1	8208	ENST00000481458.1	-6502	ENSG00000159259	CHAF1B	chromatin assembly factor 1 subunit B	9_EnhA1
chr21	37451801	37452200	400	*	3	Intron (ENST00000646523.1/1859, intron 2 of 11)	21	37472780	37481649	8870	1	1859	ENST00000462274.2	-20580	ENSG00000157540	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	9_EnhA1
chr21	37535801	37537000	1200	*	6	Distal Intergenic	21	37501326	37512064	10739	1	1859	ENST00000646351.1	34475	ENSG00000157540	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	9_EnhA1
chr21	38786001	38787200	1200	*	1	Distal Intergenic	21	38805183	38824955	19773	1	2114	ENST00000360214.8	-17983	ENSG00000157557	ETS2	ETS proto-oncogene 2, transcription factor	9_EnhA1
chr21	39201201	39202600	1400	*	1	Promoter (<=1kb)	21	39199419	39200496	1078	2	54014	ENST00000491564.1	-705	ENSG00000185658	BRWD1	bromodomain and WD repeat domain containing 1	9_EnhA1
chr21	39234801	39237000	2200	*	1	3' UTR	21	39202366	39229392	27027	2	54014	ENST00000424441.1	-5409	ENSG00000185658	BRWD1	bromodomain and WD repeat domain containing 1	9_EnhA1
chr21	39237401	39239200	1800	*	1	3' UTR	21	39202366	39229392	27027	2	54014	ENST00000424441.1	-8009	ENSG00000185658	BRWD1	bromodomain and WD repeat domain containing 1	9_EnhA1
chr21	39592001	39592600	600	*	1	Intron (ENST00000380620.8/10317, intron 1 of 4)	21	39597189	39612392	15204	2	114041	ENST00000489821.5	19792	NA	B3GALT5-AS1	B3GALT5 antisense RNA 1	9_EnhA1
chr21	39616401	39618200	1800	*	1	Intron (ENST00000380620.8/10317, intron 2 of 4)	21	39613045	39661492	48448	1	10317	ENST00000684495.1	3356	ENSG00000183778	B3GALT5	beta-1,3-galactosyltransferase 5	9_EnhA1
chr21	39627601	39628000	400	*	2	Promoter (2-3kb)	21	39630271	39726085	95815	1	150084	ENST00000416555.1	-2271	ENSG00000183067	IGSF5	immunoglobulin superfamily member 5	9_EnhA1
chr21	39638601	39641200	2600	*	1	Promoter (1-2kb)	21	39642385	39661492	19108	1	10317	ENST00000343118.6	-1185	ENSG00000183778	B3GALT5	beta-1,3-galactosyltransferase 5	9_EnhA1
chr21	39643801	39647200	3400	*	2	Promoter (1-2kb)	21	39642385	39661492	19108	1	10317	ENST00000682542.1	1416	ENSG00000183778	B3GALT5	beta-1,3-galactosyltransferase 5	9_EnhA1
chr21	39648601	39650400	1800	*	1	Intron (ENST00000380620.8/10317, intron 3 of 4)	21	39642385	39661492	19108	1	10317	ENST00000682542.1	6216	ENSG00000183778	B3GALT5	beta-1,3-galactosyltransferase 5	9_EnhA1
chr21	39662801	39665000	2200	*	1	3' UTR	21	39657327	39662889	5563	1	10317	ENST00000380618.5	5474	ENSG00000183778	B3GALT5	beta-1,3-galactosyltransferase 5	9_EnhA1
chr21	40124801	40126200	1400	*	2	Intron (ENST00000400454.6/1826, intron 19 of 32)	21	40212352	40212431	80	2	100616148	ENST00000585040.1	86231	ENSG00000263973	MIR4760	microRNA 4760	9_EnhA1
chr21	40183201	40183600	400	*	1	Intron (ENST00000400454.6/1826, intron 14 of 32)	21	40212352	40212431	80	2	100616148	ENST00000585040.1	28831	ENSG00000263973	MIR4760	microRNA 4760	9_EnhA1
chr21	40477801	40478800	1000	*	1	Intron (ENST00000400454.6/1826, intron 3 of 32)	21	40383083	40385358	2276	1	100506492	ENST00000455354.1	94718	ENSG00000235123	DSCAM-AS1	DSCAM antisense RNA 1	9_EnhA1
chr21	43084001	43085200	1200	*	1	Distal Intergenic	21	43065616	43076943	11328	2	875	ENST00000441030.5	-7058	ENSG00000160200	CBS	cystathionine beta-synthase	9_EnhA1
chr21	43349001	43349400	400	*	1	Distal Intergenic	21	43358147	43362349	4203	2	101928399	ENST00000442815.1	12949	ENSG00000237989	LINC01679	long intergenic non-protein coding RNA 1679	9_EnhA1
chr21	43349801	43350000	200	*	1	Distal Intergenic	21	43358147	43362349	4203	2	101928399	ENST00000442815.1	12349	ENSG00000237989	LINC01679	long intergenic non-protein coding RNA 1679	9_EnhA1
chr21	43500601	43501800	1200	*	2	Distal Intergenic	21	43475925	43479534	3610	2	11077	ENST00000441283.1	-21067	ENSG00000160207	HSF2BP	heat shock transcription factor 2 binding protein	9_EnhA1
chr21	43652601	43653000	400	*	1	Intron (ENST00000291560.7/11077, intron 3 of 8)	21	43613851	43659470	45620	2	11077	ENST00000443485.1	6470	ENSG00000160207	HSF2BP	heat shock transcription factor 2 binding protein	9_EnhA1
chr21	43710201	43711200	1000	*	1	Distal Intergenic	21	43719094	43738861	19768	1	8566	ENST00000398081.5	-7894	ENSG00000160209	PDXK	pyridoxal kinase	9_EnhA1
chr21	44456601	44458200	1600	*	1	Promoter (1-2kb)	21	44455510	44462196	6687	1	81543	ENST00000291592.6	1091	ENSG00000160233	LRRC3	leucine rich repeat containing 3	9_EnhA1
chr21	44473801	44474200	400	*	1	Exon (ENST00000445440.1/ENST00000445440.1, exon 1 of 1)	21	44485577	44490288	4712	1	111216286	ENST00000449713.1	-11377	NA	LINC02575	long intergenic non-protein coding RNA 2575	9_EnhA1
chr21	44557401	44559000	1600	*	1	Promoter (<=1kb)	21	44557790	44558795	1006	2	386682	ENST00000391620.2	0	ENSG00000212935	KRTAP10-3	keratin associated protein 10-3	9_EnhA1
chr21	44984801	44985200	400	*	2	Distal Intergenic	21	44989864	44994069	4206	2	727699	ENST00000439088.1	8869	ENSG00000234880	LINC00163	long intergenic non-protein coding RNA 163	9_EnhA1
chr21	45357401	45358200	800	*	1	Distal Intergenic	21	45338590	45341990	3401	2	388830	ENST00000416722.1	-15411	ENSG00000237664	LINC00316	long intergenic non-protein coding RNA 316	9_EnhA1
chr21	45574601	45576600	2000	*	5	Distal Intergenic	21	45514715	45563115	48401	2	6573	ENST00000650808.1	-11486	ENSG00000173638	SLC19A1	solute carrier family 19 member 1	9_EnhA1
chr21	45580601	45581400	800	*	1	Distal Intergenic	21	45593654	45603056	9403	1	105372840	ENST00000441095.2	-12254	ENSG00000233922	LINC01694	long intergenic non-protein coding RNA 1694	9_EnhA1
