seqnames	start	end	width	strand	siteCount	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	enhancerGroup
chr8	29512001	29514000	2000	*	2	Distal Intergenic	8	29548171	29564341	16171	1	105379351	ENST00000522028.1	-34171	NA	LOC105379351	uncharacterized LOC105379351	9_EnhA1
chr8	37457001	37457800	800	*	3	Intron (ENST00000522718.5/100507420, intron 3 of 5)	8	37421404	37493834	72431	2	100507420	ENST00000520422.5	36034	ENSG00000253414	LINC01605	long intergenic non-protein coding RNA 1605	9_EnhA1
chr8	67004201	67005200	1000	*	2	Intron (ENST00000519987.5/286187, intron 1 of 3)	8	66964103	67010782	46680	2	286187	ENST00000519987.5	5582	ENSG00000178125	PPP1R42	protein phosphatase 1 regulatory subunit 42	9_EnhA1
chr8	97873601	97874600	1000	*	2	Intron (ENST00000521689.5/4147, intron 1 of 18)	8	97869154	98036214	167061	1	4147	ENST00000522025.6	4447	ENSG00000132561	MATN2	matrilin 2	9_EnhA1
chr8	132936001	132937200	1200	*	2	Intron (ENST00000220616.9/7038, intron 25 of 47)	8	132919440	133134827	215388	1	7038	ENST00000519178.5	16561	ENSG00000042832	TG	thyroglobulin	9_EnhA1
chr8	134315001	134316400	1400	*	2	Intron (ENST00000661266.1/ENST00000661266.1, intron 1 of 2)	8	134478222	134510182	31961	2	57623	ENST00000521673.5	193782	ENSG00000066827	ZFAT	zinc finger and AT-hook domain containing	9_EnhA1
chr8	142236801	142237800	1000	*	2	Intron (ENST00000524325.6/203062, intron 12 of 13)	8	142198356	142209003	10648	1	619434	ENST00000517704.1	38445	ENSG00000254008	LINC00051	long intergenic non-protein coding RNA 51	9_EnhA1
chr9	6682401	6683400	1000	*	2	Distal Intergenic	9	6704270	6707777	3508	1	105375968	ENST00000664463.1	-20870	NA	LINC02851	long intergenic non-protein coding RNA 2851	9_EnhA1
chr9	21831401	21833600	2200	*	3	Intron (ENST00000644715.2/4507, intron 4 of 7)	9	21854724	21931199	76476	1	4507	ENST00000577563.1	-21124	ENSG00000099810	MTAP	methylthioadenosine phosphorylase	9_EnhA1
chr9	35619201	35620000	800	*	3	Promoter (<=1kb)	9	35616134	35619542	3409	2	971	ENST00000396757.6	0	ENSG00000137101	CD72	CD72 molecule	9_EnhA1
chr9	75058201	75059200	1000	*	2	Distal Intergenic	9	75061200	75067205	6006	2	54981	ENST00000482537.1	8005	ENSG00000106733	NMRK1	nicotinamide riboside kinase 1	9_EnhA1
chr9	90328601	90329200	600	*	2	Intron (ENST00000659218.1/101927873, intron 2 of 2)	9	90300885	90427954	127070	2	101927873	ENST00000659218.1	98754	ENSG00000231107	LINC01508	long intergenic non-protein coding RNA 1508	9_EnhA1
chr9	109975401	109976400	1000	*	2	Intron (ENST00000374530.7/445815, intron 6 of 10)	9	110048598	110169909	121312	1	445815	ENST00000434623.6	-72198	ENSG00000157654	PALM2AKAP2	PALM2 and AKAP2 fusion	9_EnhA1
chr9	117247001	117247600	600	*	2	Intron (ENST00000313400.9/23245, intron 2 of 22)	9	116425228	117214553	789326	2	23245	ENST00000373986.7	-32448	ENSG00000148219	ASTN2	astrotactin 2	9_EnhA1
chr9	123687801	123690000	2200	*	3	Intron (ENST00000473039.5/57706, intron 4 of 17)	9	123401810	123676791	274982	2	57706	ENST00000394215.6	-11010	ENSG00000119522	DENND1A	DENN domain containing 1A	9_EnhA1
chr9	126311401	126312800	1400	*	2	Distal Intergenic	9	126326829	126507040	180212	1	89853	ENST00000361171.8	-14029	ENSG00000196814	MVB12B	multivesicular body subunit 12B	9_EnhA1
chr9	132103401	132104000	600	*	3	Distal Intergenic	9	131860112	132079867	219756	2	9442	ENST00000292035.10	-23534	ENSG00000160563	MED27	mediator complex subunit 27	9_EnhA1
chr9	134544001	134545600	1600	*	2	Exon (ENST00000435284.2/100506532, exon 2 of 2)	9	134527182	134545244	18063	1	100506532	ENST00000435284.2	16819	NA	LOC100506532	uncharacterized LOC100506532	9_EnhA1
chr9	134553401	134555600	2200	*	3	Exon (ENST00000446184.1/ENST00000446184.1, exon 2 of 2)	9	134527182	134545244	18063	1	100506532	ENST00000435284.2	26219	NA	LOC100506532	uncharacterized LOC100506532	9_EnhA1
chr9	134584601	134586000	1400	*	6	Distal Intergenic	9	134641803	134844843	203041	1	1289	ENST00000371817.8	-55803	ENSG00000130635	COL5A1	collagen type V alpha 1 chain	9_EnhA1
chr9	136009201	136009800	600	*	2	3' UTR	9	136016291	136019480	3190	2	138151	ENST00000467669.1	9680	ENSG00000148411	NACC2	NACC family member 2	9_EnhA1
chr9	136335401	136336600	1200	*	2	Exon (ENST00000616132.4/26086, exon 3 of 9)	9	136331983	136359605	27623	1	26086	ENST00000354753.7	3418	ENSG00000160360	GPSM1	G protein signaling modulator 1	9_EnhA1
chr9	137259401	137264600	5200	*	2	Exon (ENST00000343053.6/25920, exon 5 of 13)	9	137255327	137273542	18216	1	25920	ENST00000343053.6	4074	ENSG00000188986	NELFB	negative elongation factor complex member B	9_EnhA1
chr1	6089201	6091000	1800	*	2	Promoter (<=1kb)	1	6090296	6096700	6405	1	8514	ENST00000663419.1	0	ENSG00000069424	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	8_EnhG2
chr1	9776201	9779400	3200	*	2	Intron (ENST00000377298.9/22883, intron 1 of 18)	1	9729028	9751581	22554	2	22883	ENST00000435891.5	-24620	ENSG00000171603	CLSTN1	calsyntenin 1	8_EnhG2
chr1	15747401	15748600	1200	*	2	Promoter (1-2kb)	1	15740051	15749896	9846	2	110806303	ENST00000418525.1	1296	ENSG00000224459	SLC25A34-AS1	SLC25A34 and TMEM82 antisense RNA 1	8_EnhG2
chr1	24861401	24862000	600	*	4	Distal Intergenic	1	24919345	24919416	72	2	102465437	ENST00000614863.1	57416	ENSG00000278034	MIR6731	microRNA 6731	8_EnhG2
chr1	26879401	26882200	2800	*	3	3' UTR	1	26879501	26886341	6841	2	54707	ENST00000477418.2	4141	ENSG00000142751	GPN2	GPN-loop GTPase 2	8_EnhG2
chr1	27158401	27158600	200	*	2	Intron (ENST00000374084.2/6548, intron 1 of 3)	1	27098809	27155125	56317	2	6548	ENST00000263980.8	-3276	ENSG00000090020	SLC9A1	solute carrier family 9 member A1	8_EnhG2
chr1	76254201	76256600	2400	*	3	Intron (ENST00000328299.4/256435, intron 1 of 4)	1	76313800	76413003	99204	1	256435	ENST00000621530.1	-57200	ENSG00000184005	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	8_EnhG2
chr1	109241801	109243200	1400	*	2	Distal Intergenic	1	109236231	109238169	1939	1	6301	ENST00000468588.1	5570	ENSG00000031698	SARS1	seryl-tRNA synthetase 1	8_EnhG2
chr1	150124401	150131800	7400	*	5	Intron (ENST00000643970.1/11311, intron 14 of 14)	1	150109175	150144925	35751	1	11311	ENST00000618148.1	15226	ENSG00000136631	VPS45	vacuolar protein sorting 45 homolog	8_EnhG2
chr1	167602401	167606000	3600	*	2	Distal Intergenic	1	167630093	167706248	76156	1	92241	ENST00000537350.5	-24093	ENSG00000198771	RCSD1	RCSD domain containing 1	8_EnhG2
chr1	198647601	198649400	1800	*	2	Intron (ENST00000367379.6/5788, intron 2 of 6)	1	198639288	198703346	64059	1	5788	ENST00000427110.6	8313	ENSG00000081237	PTPRC	protein tyrosine phosphatase receptor type C	8_EnhG2
chr1	226053601	226054600	1000	*	2	Intron (ENST00000658138.1/ENST00000658138.1, intron 2 of 2)	1	226061851	226071523	9673	1	3020	ENST00000366816.5	-7251	ENSG00000163041	H3-3A	H3.3 histone A	8_EnhG2
chr1	247596801	247606200	9400	*	2	Promoter (<=1kb)	1	247605586	247606515	930	1	81469	ENST00000320002.3	0	ENSG00000177476	OR2G3	olfactory receptor family 2 subfamily G member 3	8_EnhG2
chr10	3817601	3824800	7200	*	11	Distal Intergenic	10	3833950	3834728	779	1	105376365	ENST00000413339.1	-9150	ENSG00000230573	LINC02639	long intergenic non-protein coding RNA 2639	8_EnhG2
chr10	129855801	129860800	5000	*	3	Promoter (<=1kb)	10	129857638	129867384	9747	1	105378558	ENST00000653993.1	0	NA	LOC105378558	uncharacterized LOC105378558	8_EnhG2
chr11	612801	614800	2000	*	3	Promoter (<=1kb)	11	612588	613591	1004	2	3665	ENST00000531912.1	0	ENSG00000185507	IRF7	interferon regulatory factor 7	8_EnhG2
chr11	1776601	1779000	2400	*	2	Promoter (<=1kb)	11	1776930	1778388	1459	2	105376517	ENST00000449749.1	0	NA	LOC105376517	uncharacterized LOC105376517	8_EnhG2
chr11	1779801	1781000	1200	*	4	Promoter (1-2kb)	11	1776930	1778388	1459	2	105376517	ENST00000449749.1	-1413	NA	LOC105376517	uncharacterized LOC105376517	8_EnhG2
chr11	3059001	3059800	800	*	2	Promoter (1-2kb)	11	3000922	3057613	56692	2	833	ENST00000397111.9	-1388	ENSG00000110619	CARS1	cysteinyl-tRNA synthetase 1	8_EnhG2
chr11	62621201	62622000	800	*	2	Promoter (<=1kb)	11	62615296	62621986	6691	2	26229	ENST00000265471.10	0	ENSG00000149541	B3GAT3	beta-1,3-glucuronyltransferase 3	8_EnhG2
chr11	64620801	64622400	1600	*	3	Promoter (<=1kb)	11	64607044	64622796	15753	2	9379	ENST00000475737.1	396	ENSG00000110076	NRXN2	neurexin 2	8_EnhG2
chr11	64899601	64900400	800	*	2	Promoter (1-2kb)	11	64898363	64898437	75	2	102466192	ENST00000617817.1	-1164	ENSG00000274986	MIR6750	microRNA 6750	8_EnhG2
chr11	65209801	65211400	1600	*	3	Promoter (<=1kb)	11	65209144	65212006	2863	1	823	ENST00000530567.1	657	ENSG00000014216	CAPN1	calpain 1	8_EnhG2
chr11	66104401	66105200	800	*	3	Intron (ENST00000320580.9/55690, intron 1 of 23)	11	66100763	66216250	115488	1	55690	ENST00000527380.1	3638	ENSG00000175115	PACS1	phosphofurin acidic cluster sorting protein 1	8_EnhG2
chr11	67046001	67050800	4800	*	5	Promoter (<=1kb)	11	67045643	67045708	66	1	102465518	ENST00000635882.1	358	ENSG00000283326	MIR6860	microRNA 6860	8_EnhG2
chr11	67051601	67053000	1400	*	5	Downstream (<1kb)	11	67056847	67072017	15171	1	29984	ENST00000308831.7	-3847	ENSG00000173156	RHOD	ras homolog family member D	8_EnhG2
chr11	67765001	67766000	1000	*	3	Intron (ENST00000642027.2/105369358, intron 1 of 6)	11	67735600	67784229	48630	2	105369358	ENST00000642027.2	18229	NA	LOC105369358	uncharacterized LOC105369358	8_EnhG2
chr11	73691401	73692800	1400	*	2	Intron (ENST00000336083.8/5870, intron 6 of 7)	11	73660309	73661734	1426	1	58473	ENST00000545106.1	31092	ENSG00000021300	PLEKHB1	pleckstrin homology domain containing B1	8_EnhG2
chr12	6439601	6444400	4800	*	5	Promoter (<=1kb)	12	6444955	6451713	6759	1	939	ENST00000266557.4	-555	ENSG00000139193	CD27	CD27 molecule	8_EnhG2
chr12	6571601	6573000	1400	*	2	Promoter (<=1kb)	12	6570345	6571924	1580	2	1108	ENST00000535717.2	0	ENSG00000111642	CHD4	chromodomain helicase DNA binding protein 4	8_EnhG2
chr12	7063601	7068000	4400	*	3	Promoter (<=1kb)	12	7063909	7065898	1990	1	716	ENST00000495053.1	0	ENSG00000182326	C1S	complement C1s	8_EnhG2
chr12	15101401	15104200	2800	*	2	Distal Intergenic	12	15109409	15138163	28755	2	85004	ENST00000545567.5	33963	ENSG00000134533	RERG	RAS like estrogen regulated growth inhibitor	8_EnhG2
chr12	57495801	57496800	1000	*	2	Intron (ENST00000537638.6/4141, intron 8 of 22)	12	57500114	57504280	4167	1	4141	ENST00000549827.1	-3314	ENSG00000166986	MARS1	methionyl-tRNA synthetase 1	8_EnhG2
chr12	89741201	89743800	2600	*	2	Intron (ENST00000651272.1/105369890, intron 2 of 6)	12	89712048	90100763	388716	1	105369890	ENST00000651272.1	29153	NA	LOC105369890	uncharacterized LOC105369890	8_EnhG2
chr12	94676401	94676800	400	*	4	Distal Intergenic	12	94567122	94650557	83436	2	57458	ENST00000261226.9	-25844	ENSG00000057704	TMCC3	transmembrane and coiled-coil domain family 3	8_EnhG2
chr12	110476801	110477800	1000	*	2	Intron (ENST00000538285.6/29902, intron 2 of 4)	12	110468280	110469268	989	2	51184	ENST00000546592.1	-7533	ENSG00000111231	GPN3	GPN-loop GTPase 3	8_EnhG2
chr12	122269601	122270400	800	*	2	Distal Intergenic	12	122229564	122266494	36931	2	65082	ENST00000267199.9	-3107	ENSG00000139719	VPS33A	VPS33A core subunit of CORVET and HOPS complexes	8_EnhG2
chr12	124940801	124941600	800	*	3	Distal Intergenic	12	124947601	124948615	1015	2	57647	ENST00000507267.2	7015	ENSG00000150990	DHX37	DEAH-box helicase 37	8_EnhG2
chr14	20944601	20946200	1600	*	2	Distal Intergenic	14	20897985	20936255	38271	2	100507513	ENST00000553534.1	-8346	NA	LOC100507513	uncharacterized LOC100507513	8_EnhG2
chr14	93141401	93144200	2800	*	2	Distal Intergenic	14	92962355	93116320	153966	2	3705	ENST00000557309.1	-25081	ENSG00000100605	ITPK1	inositol-tetrakisphosphate 1-kinase	8_EnhG2
chr15	31631401	31635800	4400	*	2	Intron (ENST00000307050.6/161725, intron 3 of 12)	15	31483129	31655339	172211	2	161725	ENST00000678495.1	19539	ENSG00000169918	OTUD7A	OTU deubiquitinase 7A	8_EnhG2
chr15	45006401	45010800	4400	*	3	Distal Intergenic	15	45023147	45036363	13217	1	6652	ENST00000674211.1	-12347	ENSG00000140263	SORD	sorbitol dehydrogenase	8_EnhG2
chr15	86124401	86125400	1000	*	2	Intron (ENST00000614907.3/123624, intron 1 of 22)	15	86105040	86116747	11708	2	101929701	ENST00000656269.1	-7654	ENSG00000260477	LINC01584	long intergenic non-protein coding RNA 1584	8_EnhG2
chr16	21657201	21660800	3600	*	2	3' UTR	16	21663968	21760729	96762	1	146183	ENST00000646100.2	-3168	ENSG00000155719	OTOA	otoancorin	8_EnhG2
chr16	30198001	30199800	1800	*	2	Promoter (<=1kb)	16	30199228	30203422	4195	1	6818	ENST00000567309.5	0	ENSG00000261052	SULT1A3	sulfotransferase family 1A member 3	8_EnhG2
chr16	50743801	50749200	5400	*	3	Promoter (<=1kb)	16	50749549	50797334	47786	1	1540	ENST00000568704.2	-349	ENSG00000083799	CYLD	CYLD lysine 63 deubiquitinase	8_EnhG2
chr16	67517801	67519400	1600	*	2	Promoter (<=1kb)	16	67518418	67538471	20054	1	79567	ENST00000562116.1	0	ENSG00000039523	RIPOR1	RHO family interacting cell polarization regulator 1	8_EnhG2
chr16	84627401	84629400	2000	*	5	Distal Intergenic	16	84565596	84618078	52483	2	23406	ENST00000262428.5	-9323	ENSG00000103187	COTL1	coactosin like F-actin binding protein 1	8_EnhG2
chr16	85936601	85941000	4400	*	2	Promoter (<=1kb)	16	85935281	85936223	943	2	107984811	ENST00000598933.1	-378	NA	LINC02132	long intergenic non-protein coding RNA 2132	8_EnhG2
chr16	85943001	85951000	8000	*	5	Exon (ENST00000646214.1/105371388, exon 2 of 4)	16	85935281	85936223	943	2	107984811	ENST00000598933.1	-6778	NA	LINC02132	long intergenic non-protein coding RNA 2132	8_EnhG2
chr16	88766001	88767200	1200	*	2	Intron (ENST00000301015.14/9780, intron 1 of 50)	16	88715338	88785220	69883	2	9780	ENST00000301015.14	18020	ENSG00000103335	PIEZO1	piezo type mechanosensitive ion channel component 1	8_EnhG2
chr16	89382201	89382600	400	*	2	Intron (ENST00000378330.7/29123, intron 3 of 13)	16	89287651	89373485	85835	2	29123	ENST00000642333.1	-8716	ENSG00000167522	ANKRD11	ankyrin repeat domain 11	8_EnhG2
chr17	1489401	1491400	2000	*	2	Promoter (<=1kb)	17	1482889	1491237	8349	2	4641	ENST00000575335.5	0	ENSG00000197879	MYO1C	myosin IC	8_EnhG2
chr17	1521001	1521800	800	*	4	3' UTR	17	1516931	1518096	1166	1	100306951	ENST00000425081.2	4070	ENSG00000236618	PITPNA-AS1	PITPNA antisense RNA 1	8_EnhG2
chr17	8844401	8845400	1000	*	3	Intron (ENST00000619866.5/146850, intron 2 of 19)	17	8802737	8867660	64924	2	146850	ENST00000611951.4	22260	ENSG00000276231	PIK3R6	phosphoinositide-3-kinase regulatory subunit 6	8_EnhG2
chr17	37033401	37034400	1000	*	2	Promoter (<=1kb)	17	37033745	37033813	69	1	100422969	ENST00000617113.1	0	ENSG00000276326	MIR2909	microRNA 2909	8_EnhG2
chr17	55058201	55060000	1800	*	2	Intron (ENST00000376352.6/252983, intron 12 of 17)	17	55030807	55043375	12569	1	252983	ENST00000468837.1	27394	ENSG00000166263	STXBP4	syntaxin binding protein 4	8_EnhG2
chr17	56082801	56083400	600	*	2	Intron (ENST00000635860.1/162282, intron 4 of 12)	17	56110958	56228550	117593	1	162282	ENST00000575594.1	-27558	ENSG00000153930	ANKFN1	ankyrin repeat and fibronectin type III domain containing 1	8_EnhG2
chr17	57915601	57918800	3200	*	11	Intron (ENST00000579285.1/107985065, intron 1 of 1)	17	57912364	57915139	2776	1	107985065	ENST00000580184.1	3237	NA	LOC107985065	uncharacterized LOC107985065	8_EnhG2
chr17	75451401	75452000	600	*	3	Intron (ENST00000577380.5/9772, intron 1 of 4)	17	75456635	75500452	43818	1	9772	ENST00000314256.12	-4635	ENSG00000177728	TMEM94	transmembrane protein 94	8_EnhG2
chr17	75473401	75473800	400	*	3	Promoter (2-3kb)	17	75476498	75499744	23247	1	9772	ENST00000375248.9	-2698	ENSG00000177728	TMEM94	transmembrane protein 94	8_EnhG2
chr17	78829601	78830000	400	*	2	Promoter (<=1kb)	17	78812860	78828964	16105	2	57602	ENST00000586066.3	-637	ENSG00000055483	USP36	ubiquitin specific peptidase 36	8_EnhG2
chr17	80193601	80196000	2400	*	2	Promoter (1-2kb)	17	80192443	80208951	16509	1	79092	ENST00000649277.1	1158	ENSG00000141527	CARD14	caspase recruitment domain family member 14	8_EnhG2
chr17	80544801	80545800	1000	*	7	Promoter (<=1kb)	17	80544819	80858124	313306	1	57521	ENST00000574767.5	0	ENSG00000141564	RPTOR	regulatory associated protein of MTOR complex 1	8_EnhG2
chr17	80581801	80582200	400	*	2	Intron (ENST00000574767.5/57521, intron 1 of 11)	17	80545666	80593805	48140	1	57521	ENST00000573746.1	36135	ENSG00000141564	RPTOR	regulatory associated protein of MTOR complex 1	8_EnhG2
chr18	74114001	74114800	800	*	3	Intron (ENST00000583443.5/201456, intron 8 of 9)	18	74073444	74123510	50067	2	201456	ENST00000580088.1	8710	ENSG00000141665	FBXO15	F-box protein 15	8_EnhG2
chr19	1075401	1076600	1200	*	2	Promoter (<=1kb)	19	1077487	1086628	9142	1	23526	ENST00000590577.2	-887	ENSG00000180448	ARHGAP45	Rho GTPase activating protein 45	8_EnhG2
chr19	1270801	1275200	4400	*	2	Promoter (<=1kb)	19	1270943	1273104	2162	1	1153	ENST00000588344.2	0	ENSG00000099622	CIRBP	cold inducible RNA binding protein	8_EnhG2
chr19	54705601	54711200	5600	*	2	Promoter (<=1kb)	19	54707916	54713453	5538	1	79166	ENST00000413439.5	0	ENSG00000170858	LILRP2	leukocyte immunoglobulin-like receptor pseudogene 2	8_EnhG2
chr2	16802201	16804800	2600	*	2	Distal Intergenic	2	16564024	16666331	102308	2	81553	ENST00000451689.1	-135870	ENSG00000197872	CYRIA	CYFIP related Rac1 interactor A	8_EnhG2
chr2	37870001	37875800	5800	*	2	Promoter (<=1kb)	2	37859975	37875852	15878	2	101929559	ENST00000656652.1	52	ENSG00000237803	LINC00211	long intergenic non-protein coding RNA 211	8_EnhG2
chr2	37893001	37894800	1800	*	2	Distal Intergenic	2	37840038	37876274	36237	2	101929559	ENST00000418746.1	-16727	ENSG00000237803	LINC00211	long intergenic non-protein coding RNA 211	8_EnhG2
chr2	60772001	60773400	1400	*	3	Intron (ENST00000496283.5/64895, intron 6 of 18)	2	60779554	60783193	3640	1	64895	ENST00000483370.1	-6154	ENSG00000115421	PAPOLG	poly(A) polymerase gamma	8_EnhG2
chr2	113404801	113407000	2200	*	2	Exon (ENST00000453673.3/ENST00000453673.3, exon 1 of 2)	2	113424495	113425324	830	1	101927400	ENST00000422178.1	-17495	NA	LOC101927400	uncharacterized LOC101927400	8_EnhG2
chr2	145208801	145214000	5200	*	2	Intron (ENST00000627545.2/100505498, intron 2 of 2)	2	145189073	145192232	3160	1	100505498	ENST00000662233.1	19728	NA	LOC100505498	uncharacterized LOC100505498	8_EnhG2
chr2	158297001	158297600	600	*	2	Intron (ENST00000283233.10/130940, intron 9 of 13)	2	158171544	158380960	209417	2	130940	ENST00000409187.5	83360	ENSG00000153237	CCDC148	coiled-coil domain containing 148	8_EnhG2
chr20	44572201	44576000	3800	*	3	Intron (ENST00000372891.7/11142, intron 1 of 5)	20	44582579	44619037	36459	1	11142	ENST00000372886.6	-6579	ENSG00000168734	PKIG	cAMP-dependent protein kinase inhibitor gamma	8_EnhG2
chr20	47433401	47437000	3600	*	3	Distal Intergenic	20	47391929	47412327	20399	2	102723442	ENST00000437920.1	-21074	NA	LINC01754	long intergenic non-protein coding RNA 1754	8_EnhG2
chr20	47896201	47901000	4800	*	2	Distal Intergenic	20	47950797	47953399	2603	1	105372637	ENST00000666669.1	-49797	NA	LOC105372637	uncharacterized LOC105372637	8_EnhG2
chr21	43221601	43222800	1200	*	3	Distal Intergenic	21	43170227	43172638	2412	1	1409	ENST00000468016.1	51374	ENSG00000160202	CRYAA	crystallin alpha A	8_EnhG2
chr21	46322401	46331000	8600	*	3	Promoter (<=1kb)	21	46324141	46349800	25660	1	5116	ENST00000490468.5	0	ENSG00000160299	PCNT	pericentrin	8_EnhG2
chr22	36762401	36764800	2400	*	3	Promoter (1-2kb)	22	36758211	36761102	2892	2	11020	ENST00000474616.5	-1299	ENSG00000100360	IFT27	intraflagellar transport 27	8_EnhG2
chr22	45574601	45576200	1600	*	2	Promoter (<=1kb)	22	45577039	45578434	1396	1	2192	ENST00000460300.2	-839	ENSG00000077942	FBLN1	fibulin 1	8_EnhG2
chr3	52876401	52877800	1400	*	2	Intron (ENST00000504329.1/100526772, intron 1 of 9)	3	52852621	52897543	44923	2	100526772	ENST00000467979.1	19743	ENSG00000248592	STIMATE-MUSTN1	STIMATE-MUSTN1 readthrough	8_EnhG2
chr3	172228601	172237800	9200	*	4	Exon (ENST00000484215.3/ENST00000484215.3, exon 1 of 1)	3	172306936	172310927	3992	1	64778	ENST00000483344.1	-69136	ENSG00000075420	FNDC3B	fibronectin type III domain containing 3B	8_EnhG2
chr4	10094201	10101600	7400	*	3	Promoter (<=1kb)	4	10087706	10096578	8873	2	9948	ENST00000508949.5	0	ENSG00000071127	WDR1	WD repeat domain 1	8_EnhG2
chr4	80928201	80929200	1000	*	2	Intron (ENST00000358105.8/255119, intron 4 of 5)	4	80944808	80963612	18805	1	255119	ENST00000621014.1	-15608	ENSG00000197826	CFAP299	cilia and flagella associated protein 299	8_EnhG2
chr4	185327601	185330000	2400	*	2	Intron (ENST00000618785.4/83891, intron 9 of 17)	4	185320845	185370185	49341	1	83891	ENST00000504959.5	6756	ENSG00000109762	SNX25	sorting nexin 25	8_EnhG2
chr5	32387401	32391200	3800	*	2	Promoter (<=1kb)	5	32355648	32390317	34670	2	51663	ENST00000507465.1	0	ENSG00000056097	ZFR	zinc finger RNA binding protein	8_EnhG2
chr5	96077401	96079400	2000	*	3	Promoter (<=1kb)	5	96079138	96079212	75	1	693168	ENST00000384846.1	0	ENSG00000207578	MIR583	microRNA 583	8_EnhG2
chr5	149429801	149434200	4400	*	2	Promoter (<=1kb)	5	149430646	149430733	88	1	406937	ENST00000384967.1	0	ENSG00000276365	MIR145	microRNA 145	8_EnhG2
chr6	28887001	28888800	1800	*	3	Distal Intergenic	6	28896530	28897322	793	1	414760	ENST00000444986.1	-7730	ENSG00000224157	HCG14	HLA complex group 14	8_EnhG2
chr6	30458201	30460800	2600	*	6	Distal Intergenic	6	30489509	30494194	4686	1	3133	ENST00000376630.5	-28709	ENSG00000204592	HLA-E	major histocompatibility complex, class I, E	8_EnhG2
chr6	30624201	30625200	1000	*	6	Promoter (1-2kb)	6	30626842	30644679	17838	1	79969	ENST00000318999.11	-1642	ENSG00000137343	ATAT1	alpha tubulin acetyltransferase 1	8_EnhG2
chr6	30647601	30649200	1600	*	2	Promoter (<=1kb)	6	30647421	30653109	5689	1	221545	ENST00000446773.6	180	ENSG00000204564	C6orf136	chromosome 6 open reading frame 136	8_EnhG2
chr6	31320601	31324000	3400	*	3	Distal Intergenic	6	31293908	31301642	7735	2	105375015	ENST00000539514.1	-18959	ENSG00000256166	LINC02571	long intergenic non-protein coding RNA 2571	8_EnhG2
chr6	31544601	31545800	1200	*	3	Promoter (<=1kb)	6	31530219	31546582	16364	2	100532737	ENST00000376185.5	782	ENSG00000254870	ATP6V1G2-DDX39B	ATP6V1G2-DDX39B readthrough (NMD candidate)	8_EnhG2
chr6	31701001	31702200	1200	*	2	Promoter (<=1kb)	6	31701029	31701091	63	2	100616230	ENST00000580775.1	0	ENSG00000266776	MIR4646	microRNA 4646	8_EnhG2
chr7	209401	210400	1000	*	2	Intron (ENST00000313766.6/56975, intron 3 of 9)	7	195625	197575	1951	1	56975	ENST00000471328.1	13776	ENSG00000177706	FAM20C	FAM20C golgi associated secretory pathway kinase	8_EnhG2
chr7	2563801	2568600	4800	*	3	Promoter (<=1kb)	7	2566559	2578355	11797	1	23288	ENST00000422276.3	0	ENSG00000106012	IQCE	IQ motif containing E	8_EnhG2
chr7	5740201	5741400	1200	*	2	Promoter (<=1kb)	7	5729530	5739492	9963	2	54476	ENST00000479541.1	-709	ENSG00000011275	RNF216	ring finger protein 216	8_EnhG2
chr7	36696801	36698400	1600	*	2	Intron (ENST00000617537.5/313, intron 1 of 20)	7	36513002	36724449	211448	2	313	ENST00000617267.4	26049	ENSG00000136250	AOAH	acyloxyacyl hydrolase	8_EnhG2
chr7	50416201	50420200	4000	*	2	Distal Intergenic	7	50446995	50449695	2701	2	63979	ENST00000440350.5	29495	ENSG00000132436	FIGNL1	fidgetin like 1	8_EnhG2
chr7	150150201	150151800	1600	*	2	Distal Intergenic	7	150234194	150237608	3415	2	653857	ENST00000653791.1	85808	ENSG00000106526	ACTR3C	actin related protein 3C	8_EnhG2
chr8	28973201	28974600	1400	*	2	Promoter (2-3kb)	8	28970436	29018899	48464	1	79618	ENST00000518080.2	2765	ENSG00000147421	HMBOX1	homeobox containing 1	8_EnhG2
chr8	37730001	37730800	800	*	2	Intron (ENST00000523507.1/101929622, intron 2 of 2)	8	37736601	37740714	4114	1	11160	ENST00000519872.1	-5801	ENSG00000147475	ERLIN2	ER lipid raft associated 2	8_EnhG2
chr8	37731801	37733200	1400	*	2	Exon (ENST00000523507.1/101929622, exon 3 of 3)	8	37736601	37740714	4114	1	11160	ENST00000519872.1	-3401	ENSG00000147475	ERLIN2	ER lipid raft associated 2	8_EnhG2
chr8	38704201	38705400	1200	*	2	Exon (ENST00000521511.1/ENST00000521511.1, exon 1 of 4)	8	38728186	38850793	122608	1	6867	ENST00000519416.5	-22786	ENSG00000147526	TACC1	transforming acidic coiled-coil containing protein 1	8_EnhG2
chr8	126447401	126449000	1600	*	2	Distal Intergenic	8	126497385	126500440	3056	1	105375749	ENST00000648647.1	-48385	NA	LOC105375749	uncharacterized LOC105375749	8_EnhG2
chr8	134065401	134077800	12400	*	4	Distal Intergenic	8	133886496	133902407	15912	1	101927822	ENST00000520149.2	178905	ENSG00000253593	LOC101927822	uncharacterized LOC101927822	8_EnhG2
